"organized_path","source_path","bytes","role","status","warning","storage"
"reference\needs_mapping\sewer_level_hourly_gangnam_2023_2025\2025-05-20하수수위60분현황.xlsx","C:\2026_Mareungil\data\서울특별시 강남구_하수관로 수위현황_20250908\2025-05-20하수수위60분현황.xlsx","20034","multiyear_candidate","mapping_and_unit_required","Address columns require mapping to UNQ_NO; negative values and one 19.63 spike","NTFS hardlink"
"reference\needs_mapping\sewer_level_hourly_gangnam_2023_2025\2025-05-21하수수위60분현황.xlsx","C:\2026_Mareungil\data\서울특별시 강남구_하수관로 수위현황_20250908\2025-05-21하수수위60분현황.xlsx","20039","multiyear_candidate","mapping_and_unit_required","Address columns require mapping to UNQ_NO; negative values and one 19.63 spike","NTFS hardlink"
"reference\needs_mapping\sewer_level_hourly_gangnam_2023_2025\2025-05-22하수수위60분현황.xlsx","C:\2026_Mareungil\data\서울특별시 강남구_하수관로 수위현황_20250908\2025-05-22하수수위60분현황.xlsx","20076","multiyear_candidate","mapping_and_unit_required","Address columns require mapping to UNQ_NO; negative values and one 19.63 spike","NTFS hardlink"
"reference\needs_mapping\sewer_level_hourly_gangnam_2023_2025\2025-05-23하수수위60분현황.xlsx","C:\2026_Mareungil\data\서울특별시 강남구_하수관로 수위현황_20250908\2025-05-23하수수위60분현황.xlsx","20148","multiyear_candidate","mapping_and_unit_required","Address columns require mapping to UNQ_NO; negative values and one 19.63 spike","NTFS hardlink"
"reference\needs_mapping\sewer_level_hourly_gangnam_2023_2025\2025-05-24하수수위60분현황.xlsx","C:\2026_Mareungil\data\서울특별시 강남구_하수관로 수위현황_20250908\2025-05-24하수수위60분현황.xlsx","20114","multiyear_candidate","mapping_and_unit_required","Address columns require mapping to UNQ_NO; negative values and one 19.63 spike","NTFS hardlink"
"reference\needs_mapping\sewer_level_hourly_gangnam_2023_2025\2025-05-25하수수위60분현황.xlsx","C:\2026_Mareungil\data\서울특별시 강남구_하수관로 수위현황_20250908\2025-05-25하수수위60분현황.xlsx","19968","multiyear_candidate","mapping_and_unit_required","Address columns require mapping to UNQ_NO; negative values and one 19.63 spike","NTFS hardlink"
"reference\needs_mapping\sewer_level_hourly_gangnam_2023_2025\2025-05-26하수수위60분현황.xlsx","C:\2026_Mareungil\data\서울특별시 강남구_하수관로 수위현황_20250908\2025-05-26하수수위60분현황.xlsx","19989","multiyear_candidate","mapping_and_unit_required","Address columns require mapping to UNQ_NO; negative values and one 19.63 spike","NTFS hardlink"
"reference\needs_mapping\sewer_level_hourly_gangnam_2023_2025\2025-05-27하수수위60분현황.xlsx","C:\2026_Mareungil\data\서울특별시 강남구_하수관로 수위현황_20250908\2025-05-27하수수위60분현황.xlsx","20039","multiyear_candidate","mapping_and_unit_required","Address columns require mapping to UNQ_NO; negative values and one 19.63 spike","NTFS hardlink"
"reference\needs_mapping\sewer_level_hourly_gangnam_2023_2025\2025-05-28하수수위60분현황.xlsx","C:\2026_Mareungil\data\서울특별시 강남구_하수관로 수위현황_20250908\2025-05-28하수수위60분현황.xlsx","20031","multiyear_candidate","mapping_and_unit_required","Address columns require mapping to UNQ_NO; negative values and one 19.63 spike","NTFS hardlink"
"reference\needs_mapping\sewer_level_hourly_gangnam_2023_2025\2025-05-29하수수위60분현황.xlsx","C:\2026_Mareungil\data\서울특별시 강남구_하수관로 수위현황_20250908\2025-05-29하수수위60분현황.xlsx","20090","multiyear_candidate","mapping_and_unit_required","Address columns require mapping to UNQ_NO; negative values and one 19.63 spike","NTFS hardlink"
"reference\needs_mapping\sewer_level_hourly_gangnam_2023_2025\2025-05-30하수수위60분현황.xlsx","C:\2026_Mareungil\data\서울특별시 강남구_하수관로 수위현황_20250908\2025-05-30하수수위60분현황.xlsx","20017","multiyear_candidate","mapping_and_unit_required","Address columns require mapping to UNQ_NO; negative values and one 19.63 spike","NTFS hardlink"
"reference\needs_mapping\sewer_level_hourly_gangnam_2023_2025\2025-05-31하수수위60분현황.xlsx","C:\2026_Mareungil\data\서울특별시 강남구_하수관로 수위현황_20250908\2025-05-31하수수위60분현황.xlsx","19960","multiyear_candidate","mapping_and_unit_required","Address columns require mapping to UNQ_NO; negative values and one 19.63 spike","NTFS hardlink"
"reference\needs_mapping\sewer_level_hourly_gangnam_2023_2025\2025-06-01하수수위60분현황.xlsx","C:\2026_Mareungil\data\서울특별시 강남구_하수관로 수위현황_20250908\2025-06-01하수수위60분현황.xlsx","19975","multiyear_candidate","mapping_and_unit_required","Address columns require mapping to UNQ_NO; negative values and one 19.63 spike","NTFS hardlink"
"reference\needs_mapping\sewer_level_hourly_gangnam_2023_2025\2025-06-02하수수위60분현황.xlsx","C:\2026_Mareungil\data\서울특별시 강남구_하수관로 수위현황_20250908\2025-06-02하수수위60분현황.xlsx","20102","multiyear_candidate","mapping_and_unit_required","Address columns require mapping to UNQ_NO; negative values and one 19.63 spike","NTFS hardlink"
"reference\needs_mapping\sewer_level_hourly_gangnam_2023_2025\2025-06-03하수수위60분현황.xlsx","C:\2026_Mareungil\data\서울특별시 강남구_하수관로 수위현황_20250908\2025-06-03하수수위60분현황.xlsx","20004","multiyear_candidate","mapping_and_unit_required","Address columns require mapping to UNQ_NO; negative values and one 19.63 spike","NTFS hardlink"
"reference\needs_mapping\sewer_level_hourly_gangnam_2023_2025\2025-06-04하수수위60분현황.xlsx","C:\2026_Mareungil\data\서울특별시 강남구_하수관로 수위현황_20250908\2025-06-04하수수위60분현황.xlsx","20025","multiyear_candidate","mapping_and_unit_required","Address columns require mapping to UNQ_NO; negative values and one 19.63 spike","NTFS hardlink"
"reference\needs_mapping\sewer_level_hourly_gangnam_2023_2025\2025-06-05하수수위60분현황.xlsx","C:\2026_Mareungil\data\서울특별시 강남구_하수관로 수위현황_20250908\2025-06-05하수수위60분현황.xlsx","19986","multiyear_candidate","mapping_and_unit_required","Address columns require mapping to UNQ_NO; negative values and one 19.63 spike","NTFS hardlink"
"reference\needs_mapping\sewer_level_hourly_gangnam_2023_2025\2025-06-06하수수위60분현황.xlsx","C:\2026_Mareungil\data\서울특별시 강남구_하수관로 수위현황_20250908\2025-06-06하수수위60분현황.xlsx","19923","multiyear_candidate","mapping_and_unit_required","Address columns require mapping to UNQ_NO; negative values and one 19.63 spike","NTFS hardlink"
"reference\needs_mapping\sewer_level_hourly_gangnam_2023_2025\2025-06-07하수수위60분현황.xlsx","C:\2026_Mareungil\data\서울특별시 강남구_하수관로 수위현황_20250908\2025-06-07하수수위60분현황.xlsx","20001","multiyear_candidate","mapping_and_unit_required","Address columns require mapping to UNQ_NO; negative values and one 19.63 spike","NTFS hardlink"
"reference\needs_mapping\sewer_level_hourly_gangnam_2023_2025\2025-06-08하수수위60분현황.xlsx","C:\2026_Mareungil\data\서울특별시 강남구_하수관로 수위현황_20250908\2025-06-08하수수위60분현황.xlsx","19950","multiyear_candidate","mapping_and_unit_required","Address columns require mapping to UNQ_NO; negative values and one 19.63 spike","NTFS hardlink"
"reference\needs_mapping\sewer_level_hourly_gangnam_2023_2025\2025-06-09하수수위60분현황.xlsx","C:\2026_Mareungil\data\서울특별시 강남구_하수관로 수위현황_20250908\2025-06-09하수수위60분현황.xlsx","20043","multiyear_candidate","mapping_and_unit_required","Address columns require mapping to UNQ_NO; negative values and one 19.63 spike","NTFS hardlink"
"reference\needs_mapping\sewer_level_hourly_gangnam_2023_2025\2025-06-10하수수위60분현황.xlsx","C:\2026_Mareungil\data\서울특별시 강남구_하수관로 수위현황_20250908\2025-06-10하수수위60분현황.xlsx","20088","multiyear_candidate","mapping_and_unit_required","Address columns require mapping to UNQ_NO; negative values and one 19.63 spike","NTFS hardlink"
"reference\needs_mapping\sewer_level_hourly_gangnam_2023_2025\2025-06-11하수수위60분현황.xlsx","C:\2026_Mareungil\data\서울특별시 강남구_하수관로 수위현황_20250908\2025-06-11하수수위60분현황.xlsx","20036","multiyear_candidate","mapping_and_unit_required","Address columns require mapping to UNQ_NO; negative values and one 19.63 spike","NTFS hardlink"
"reference\needs_mapping\sewer_level_hourly_gangnam_2023_2025\2025-06-12하수수위60분현황.xlsx","C:\2026_Mareungil\data\서울특별시 강남구_하수관로 수위현황_20250908\2025-06-12하수수위60분현황.xlsx","20011","multiyear_candidate","mapping_and_unit_required","Address columns require mapping to UNQ_NO; negative values and one 19.63 spike","NTFS hardlink"
"reference\needs_mapping\sewer_level_hourly_gangnam_2023_2025\2025-06-13하수수위60분현황.xlsx","C:\2026_Mareungil\data\서울특별시 강남구_하수관로 수위현황_20250908\2025-06-13하수수위60분현황.xlsx","20123","multiyear_candidate","mapping_and_unit_required","Address columns require mapping to UNQ_NO; negative values and one 19.63 spike","NTFS hardlink"
"reference\needs_mapping\sewer_level_hourly_gangnam_2023_2025\2025-06-14하수수위60분현황.xlsx","C:\2026_Mareungil\data\서울특별시 강남구_하수관로 수위현황_20250908\2025-06-14하수수위60분현황.xlsx","19975","multiyear_candidate","mapping_and_unit_required","Address columns require mapping to UNQ_NO; negative values and one 19.63 spike","NTFS hardlink"
"reference\needs_mapping\sewer_level_hourly_gangnam_2023_2025\2025-06-15하수수위60분현황.xlsx","C:\2026_Mareungil\data\서울특별시 강남구_하수관로 수위현황_20250908\2025-06-15하수수위60분현황.xlsx","20164","multiyear_candidate","mapping_and_unit_required","Address columns require mapping to UNQ_NO; negative values and one 19.63 spike","NTFS hardlink"
"reference\needs_mapping\sewer_level_hourly_gangnam_2023_2025\2025-06-16하수수위60분현황.xlsx","C:\2026_Mareungil\data\서울특별시 강남구_하수관로 수위현황_20250908\2025-06-16하수수위60분현황.xlsx","20419","multiyear_candidate","mapping_and_unit_required","Address columns require mapping to UNQ_NO; negative values and one 19.63 spike","NTFS hardlink"
"reference\needs_mapping\sewer_level_hourly_gangnam_2023_2025\2025-06-17하수수위60분현황.xlsx","C:\2026_Mareungil\data\서울특별시 강남구_하수관로 수위현황_20250908\2025-06-17하수수위60분현황.xlsx","20021","multiyear_candidate","mapping_and_unit_required","Address columns require mapping to UNQ_NO; negative values and one 19.63 spike","NTFS hardlink"
"reference\needs_mapping\sewer_level_hourly_gangnam_2023_2025\2025-06-18하수수위60분현황.xlsx","C:\2026_Mareungil\data\서울특별시 강남구_하수관로 수위현황_20250908\2025-06-18하수수위60분현황.xlsx","20013","multiyear_candidate","mapping_and_unit_required","Address columns require mapping to UNQ_NO; negative values and one 19.63 spike","NTFS hardlink"
"reference\needs_mapping\sewer_level_hourly_gangnam_2023_2025\2025-06-19하수수위60분현황.xlsx","C:\2026_Mareungil\data\서울특별시 강남구_하수관로 수위현황_20250908\2025-06-19하수수위60분현황.xlsx","20004","multiyear_candidate","mapping_and_unit_required","Address columns require mapping to UNQ_NO; negative values and one 19.63 spike","NTFS hardlink"
"reference\needs_mapping\sewer_level_hourly_gangnam_2023_2025\2025-06-20하수수위60분현황.xlsx","C:\2026_Mareungil\data\서울특별시 강남구_하수관로 수위현황_20250908\2025-06-20하수수위60분현황.xlsx","20678","multiyear_candidate","mapping_and_unit_required","Address columns require mapping to UNQ_NO; negative values and one 19.63 spike","NTFS hardlink"
"reference\needs_mapping\sewer_level_hourly_gangnam_2023_2025\2025-06-21하수수위60분현황.xlsx","C:\2026_Mareungil\data\서울특별시 강남구_하수관로 수위현황_20250908\2025-06-21하수수위60분현황.xlsx","20002","multiyear_candidate","mapping_and_unit_required","Address columns require mapping to UNQ_NO; negative values and one 19.63 spike","NTFS hardlink"
"reference\needs_mapping\sewer_level_hourly_gangnam_2023_2025\2025-06-22하수수위60분현황.xlsx","C:\2026_Mareungil\data\서울특별시 강남구_하수관로 수위현황_20250908\2025-06-22하수수위60분현황.xlsx","19993","multiyear_candidate","mapping_and_unit_required","Address columns require mapping to UNQ_NO; negative values and one 19.63 spike","NTFS hardlink"
"reference\needs_mapping\sewer_level_hourly_gangnam_2023_2025\2025-06-23하수수위60분현황.xlsx","C:\2026_Mareungil\data\서울특별시 강남구_하수관로 수위현황_20250908\2025-06-23하수수위60분현황.xlsx","20033","multiyear_candidate","mapping_and_unit_required","Address columns require mapping to UNQ_NO; negative values and one 19.63 spike","NTFS hardlink"
"reference\needs_mapping\sewer_level_hourly_gangnam_2023_2025\2025-06-24하수수위60분현황.xlsx","C:\2026_Mareungil\data\서울특별시 강남구_하수관로 수위현황_20250908\2025-06-24하수수위60분현황.xlsx","20124","multiyear_candidate","mapping_and_unit_required","Address columns require mapping to UNQ_NO; negative values and one 19.63 spike","NTFS hardlink"
"reference\needs_mapping\sewer_level_hourly_gangnam_2023_2025\2025-06-25하수수위60분현황.xlsx","C:\2026_Mareungil\data\서울특별시 강남구_하수관로 수위현황_20250908\2025-06-25하수수위60분현황.xlsx","20310","multiyear_candidate","mapping_and_unit_required","Address columns require mapping to UNQ_NO; negative values and one 19.63 spike","NTFS hardlink"
"reference\needs_mapping\sewer_level_hourly_gangnam_2023_2025\2025-06-26하수수위60분현황.xlsx","C:\2026_Mareungil\data\서울특별시 강남구_하수관로 수위현황_20250908\2025-06-26하수수위60분현황.xlsx","20009","multiyear_candidate","mapping_and_unit_required","Address columns require mapping to UNQ_NO; negative values and one 19.63 spike","NTFS hardlink"
